type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,barometric_pressure(hPa),name,desc
T,2022-04-01 04:43:48,45.04476112,10.18349930,3,34.870,39.130,7.500,210,20,24,986.4053,,
T,2022-04-01 04:43:49,45.04469830,10.18344884,3,34.870,39.130,7.950,210,20,24,986.3965,,
T,2022-04-01 04:43:50,45.04463162,10.18339721,3,34.871,39.129,8.040,210,21,24,986.3943,,
T,2022-04-01 04:43:51,45.04457484,10.18334985,3,34.871,39.129,7.810,211,21,24,986.3823,,
T,2022-04-01 04:43:52,45.04451486,10.18329989,3,34.871,39.129,7.700,210,21,24,986.3491,,
T,2022-04-01 04:43:53,45.04445367,10.18325245,3,34.872,39.128,7.740,210,20,24,986.3220,,
T,2022-04-01 04:43:54,45.04439462,10.18320484,3,34.872,39.128,7.470,210,21,24,986.3359,,
T,2022-04-01 04:43:55,45.04433792,10.18315664,3,34.872,39.128,7.130,209,21,24,986.2952,,
T,2022-04-01 04:43:56,45.04428323,10.18311339,3,34.873,39.127,7.130,210,21,24,986.2766,,
T,2022-04-01 04:43:57,45.04422485,10.18307115,3,34.873,39.127,7.490,209,21,24,986.2461,,
T,2022-04-01 04:43:58,45.04416157,10.18302681,3,34.873,39.127,7.750,208,21,24,986.2432,,
T,2022-04-01 04:43:59,45.04410138,10.18298222,3,34.874,39.126,7.520,208,21,24,986.2332,,
T,2022-04-01 04:44:00,45.04404129,10.18293813,3,34.874,39.126,7.450,208,21,24,986.2056,,
T,2022-04-01 04:44:01,45.04398286,10.18289379,3,34.875,39.125,7.230,208,21,24,986.1938,,
T,2022-04-01 04:44:02,45.04392750,10.18285230,3,34.875,39.125,6.990,208,20,24,986.1641,,
T,2022-04-01 04:44:03,45.04387465,10.18281232,3,34.875,39.125,7.010,207,21,24,986.1567,,
T,2022-04-01 04:44:04,45.04382038,10.18277200,3,34.876,39.124,6.450,208,21,24,986.1594,,
T,2022-04-01 04:44:05,45.04377277,10.18273554,3,34.876,39.124,5.690,209,21,24,986.1396,,
T,2022-04-01 04:44:06,45.04372608,10.18270025,3,34.876,39.124,5.740,209,21,24,986.1196,,
T,2022-04-01 04:44:07,45.04367956,10.18266496,3,34.876,39.124,5.750,209,21,24,986.0913,,
T,2022-04-01 04:44:08,45.04363367,10.18262976,3,34.877,39.123,5.800,210,21,24,986.0723,,
T,2022-04-01 04:44:09,45.04358619,10.18259388,3,34.877,39.123,5.970,209,20,25,986.0544,,
T,2022-04-01 04:44:10,45.04354126,10.18255717,2,35.877,39.123,6.020,210,21,25,986.0320,,
T,2022-04-01 04:44:11,45.04349344,10.18251711,2,35.878,39.122,6.070,211,21,25,985.9658,,
T,2022-04-01 04:44:12,45.04344642,10.18247603,3,35.878,39.122,6.170,211,21,26,985.9819,,
T,2022-04-01 04:44:13,45.04339806,10.18243563,2,35.878,39.122,6.470,210,21,26,985.9685,,
T,2022-04-01 04:44:14,45.04334286,10.18239331,3,35.878,39.122,6.950,210,21,26,985.9463,,
T,2022-04-01 04:44:15,45.04328851,10.18234570,3,35.879,39.121,6.960,211,21,26,985.9578,,
T,2022-04-01 04:44:16,45.04323340,10.18229574,3,35.879,39.121,6.830,210,21,26,985.9001,,
T,2022-04-01 04:44:17,45.04317887,10.18225417,2,35.879,39.121,6.830,211,21,26,985.9331,,
T,2022-04-01 04:44:18,45.04312368,10.18221033,2,35.880,39.120,6.830,210,21,26,985.9370,,
T,2022-04-01 04:44:19,45.04306831,10.18216557,3,35.880,39.120,6.830,209,20,26,985.9087,,
T,2022-04-01 04:44:20,45.04301362,10.18212098,3,35.880,39.120,6.810,209,20,26,985.8901,,
T,2022-04-01 04:44:21,45.04295935,10.18207873,2,36.881,39.119,6.870,210,20,26,985.8977,,
T,2022-04-01 04:44:22,45.04290763,10.18203288,2,36.881,39.119,6.900,210,21,26,985.8840,,
T,2022-04-01 04:44:23,45.04285546,10.18198888,3,36.881,39.119,6.900,210,21,26,985.8562,,
T,2022-04-01 04:44:24,45.04280646,10.18194722,2,36.882,39.118,6.960,210,21,26,985.8503,,
T,2022-04-01 04:44:25,45.04275420,10.18189936,3,36.882,39.118,7.060,210,21,26,985.8547,,
T,2022-04-01 04:44:26,45.04269897,10.18185569,3,37.882,39.118,7.130,211,20,26,985.8542,,
T,2022-04-01 04:44:27,45.04264079,10.18181101,3,37.883,39.117,7.200,210,21,26,985.8293,,
T,2022-04-01 04:44:28,45.04258225,10.18176332,3,37.883,39.117,7.260,211,21,26,985.8564,,
T,2022-04-01 04:44:29,45.04252605,10.18171823,3,37.883,39.117,7.170,210,21,26,985.8530,,
T,2022-04-01 04:44:30,45.04247173,10.18167146,3,37.884,39.116,6.820,211,21,26,985.8538,,
T,2022-04-01 04:44:31,45.04241721,10.18162368,3,36.884,39.116,6.730,211,19,26,985.8459,,
T,2022-04-01 04:44:32,45.04236620,10.18157708,3,36.884,39.116,6.760,211,20,26,985.8401,,
T,2022-04-01 04:44:33,45.04231243,10.18153978,3,36.885,39.115,6.740,210,20,26,985.8088,,
T,2022-04-01 04:44:34,45.04226168,10.18150105,3,37.885,39.115,6.370,210,20,26,985.8403,,
T,2022-04-01 04:44:35,45.04221344,10.18146191,3,36.885,39.115,6.040,209,21,26,985.8406,,
T,2022-04-01 04:44:36,45.04216697,10.18142276,3,36.886,39.114,6.040,209,20,26,985.8579,,
T,2022-04-01 04:44:37,45.04212237,10.18138396,3,37.886,39.114,5.900,210,20,25,985.8174,,
T,2022-04-01 04:44:38,45.04207686,10.18134976,3,37.886,39.114,5.770,209,20,25,985.8337,,
T,2022-04-01 04:44:39,45.04203105,10.18131464,3,37.886,39.114,6.050,209,20,26,985.8254,,
T,2022-04-01 04:44:40,45.04198353,10.18127684,3,37.887,39.113,6.100,209,21,26,985.8152,,
T,2022-04-01 04:44:41,45.04193491,10.18123887,3,36.887,39.113,6.110,209,21,26,985.8455,,
T,2022-04-01 04:44:42,45.04188525,10.18119746,3,37.887,39.113,6.120,209,21,26,985.8625,,
T,2022-04-01 04:44:43,45.04183990,10.18116125,3,36.888,39.112,6.130,209,21,26,985.8286,,
T,2022-04-01 04:44:44,45.04179292,10.18112194,3,36.888,39.112,6.360,210,21,26,985.8376,,
T,2022-04-01 04:44:45,45.04174112,10.18108112,3,36.888,39.112,6.630,211,21,26,985.8584,,
T,2022-04-01 04:44:46,45.04169255,10.18103854,3,36.888,39.112,6.830,211,21,26,985.8467,,
T,2022-04-01 04:44:47,45.04163966,10.18099294,3,36.889,39.111,7.020,210,21,26,985.8369,,
T,2022-04-01 04:44:48,45.04158497,10.18094374,3,36.889,39.111,7.160,210,21,26,985.8191,,
T,2022-04-01 04:44:49,45.04153149,10.18089236,3,36.889,39.111,7.300,210,21,26,985.8169,,
T,2022-04-01 04:44:50,45.04147508,10.18084500,3,36.890,39.110,7.450,210,21,26,985.8003,,
T,2022-04-01 04:44:51,45.04141804,10.18079815,3,36.890,39.110,7.630,210,20,26,985.8145,,
T,2022-04-01 04:44:52,45.04135899,10.18075079,3,36.890,39.110,7.740,209,20,26,985.8049,,
T,2022-04-01 04:44:53,45.04129609,10.18070125,3,36.891,39.109,7.910,210,20,26,985.8342,,
T,2022-04-01 04:44:54,45.04123368,10.18064937,3,36.891,39.109,7.900,210,20,26,985.8345,,
T,2022-04-01 04:44:55,45.04117338,10.18059824,3,36.892,39.108,7.480,210,20,25,985.8660,,
T,2022-04-01 04:44:56,45.04111470,10.18055239,3,36.892,39.108,7.170,210,20,25,985.8191,,
T,2022-04-01 04:44:57,45.04106030,10.18050821,3,36.892,39.108,7.070,209,21,25,985.8535,,
T,2022-04-01 04:44:58,45.04100611,10.18046530,3,37.893,39.107,7.100,210,21,25,985.8196,,
T,2022-04-01 04:44:59,45.04095071,10.18041777,3,37.893,39.107,7.100,210,21,25,985.8147,,
T,2022-04-01 04:45:00,45.04089677,10.18037268,3,37.893,39.107,7.120,210,21,25,985.8196,,
T,2022-04-01 04:45:01,45.04084032,10.18032943,2,36.894,39.106,7.170,210,21,25,985.8281,,
T,2022-04-01 04:45:02,45.04078320,10.18028224,2,36.894,39.106,7.230,210,21,25,985.8149,,
T,2022-04-01 04:45:03,45.04072675,10.18023605,2,36.894,39.106,7.220,210,21,25,985.8384,,
T,2022-04-01 04:45:04,45.04067231,10.18019163,2,36.895,39.105,7.090,210,21,25,985.8298,,
T,2022-04-01 04:45:05,45.04062059,10.18014511,2,36.895,39.105,6.820,209,21,25,985.8196,,
T,2022-04-01 04:45:06,45.04056787,10.18010337,2,36.895,39.105,6.640,209,21,24,985.8630,,
T,2022-04-01 04:45:07,45.04051649,10.18006188,3,37.896,39.104,6.510,209,21,24,985.8882,,
T,2022-04-01 04:45:08,45.04046502,10.18002039,3,37.896,39.104,6.340,209,21,24,985.8655,,
T,2022-04-01 04:45:09,45.04041636,10.17998200,3,37.896,39.104,6.460,209,21,24,985.8350,,
T,2022-04-01 04:45:10,45.04036347,10.17994260,3,37.896,39.104,6.560,209,21,24,985.8391,,
T,2022-04-01 04:45:11,45.04031301,10.17990036,3,37.897,39.103,6.690,210,21,24,985.8691,,
T,2022-04-01 04:45:12,45.04026017,10.17985686,3,37.897,39.103,6.760,210,21,24,985.8740,,
T,2022-04-01 04:45:13,45.04020711,10.17981285,3,37.897,39.103,6.890,210,21,24,985.8845,,
T,2022-04-01 04:45:14,45.04015472,10.17976801,3,37.898,39.102,7.010,211,21,24,985.8887,,
T,2022-04-01 04:45:15,45.04009756,10.17971931,3,37.898,39.102,7.200,211,21,24,985.8508,,
T,2022-04-01 04:45:16,45.04003847,10.17967304,3,37.898,39.102,7.460,211,21,24,985.8369,,
T,2022-04-01 04:45:17,45.03997786,10.17962275,3,37.899,39.101,7.630,210,21,24,985.8376,,
T,2022-04-01 04:45:18,45.03991789,10.17957581,3,37.899,39.101,7.600,210,21,24,985.8696,,
T,2022-04-01 04:45:19,45.03985725,10.17952720,3,37.899,39.101,7.740,210,21,24,985.8481,,
T,2022-04-01 04:45:20,45.03979564,10.17947724,3,36.900,39.100,7.860,210,21,24,985.8254,,
T,2022-04-01 04:45:21,45.03973311,10.17942762,3,36.900,39.100,7.970,210,21,24,985.8198,,
T,2022-04-01 04:45:22,45.03966975,10.17937414,3,36.901,39.099,8.070,210,21,24,985.8401,,
T,2022-04-01 04:45:23,45.03960722,10.17932293,3,36.901,39.099,8.160,210,21,24,985.8574,,
T,2022-04-01 04:45:24,45.03954343,10.17926954,3,36.901,39.099,8.290,211,20,24,985.8613,,
T,2022-04-01 04:45:25,45.03947617,10.17921598,3,36.902,39.098,8.190,211,21,24,985.8770,,
T,2022-04-01 04:45:26,45.03941351,10.17916292,3,36.902,39.098,7.950,211,21,24,985.9084,,
T,2022-04-01 04:45:27,45.03935278,10.17911045,3,36.903,39.097,7.710,211,21,24,985.9148,,
T,2022-04-01 04:45:28,45.03929721,10.17905907,3,36.903,39.097,7.420,210,21,24,985.9302,,
T,2022-04-01 04:45:29,45.03923804,10.17900961,3,36.903,39.097,7.680,211,21,24,985.9321,,
T,2022-04-01 04:45:30,45.03918062,10.17896117,3,36.904,39.096,7.660,210,21,24,985.9375,,
T,2022-04-01 04:45:31,45.03912262,10.17891691,3,36.904,39.096,7.370,210,21,24,985.9502,,
T,2022-04-01 04:45:32,45.03906667,10.17887081,3,36.904,39.096,7.030,210,21,24,985.9575,,
T,2022-04-01 04:45:33,45.03901202,10.17882831,3,36.905,39.095,7.150,209,21,24,985.9402,,
T,2022-04-01 04:45:34,45.03895603,10.17878272,3,36.905,39.095,7.390,209,21,24,985.9844,,
T,2022-04-01 04:45:35,45.03890033,10.17874072,3,36.905,39.095,7.370,210,21,24,985.9951,,
T,2022-04-01 04:45:36,45.03884182,10.17869311,3,36.906,39.094,7.400,210,21,24,985.9980,,
T,2022-04-01 04:45:37,45.03878437,10.17864291,3,36.906,39.094,7.380,210,21,24,985.9775,,
T,2022-04-01 04:45:38,45.03872741,10.17859907,3,36.906,39.094,7.040,210,21,24,986.0085,,
T,2022-04-01 04:45:39,45.03867272,10.17855255,2,36.907,39.093,6.910,210,21,24,986.0144,,
T,2022-04-01 04:45:40,45.03861865,10.17850762,2,36.907,39.093,7.010,210,21,24,986.0178,,
T,2022-04-01 04:45:41,45.03856484,10.17846202,2,36.907,39.093,7.090,210,21,24,986.0242,,
T,2022-04-01 04:45:42,45.03850613,10.17841928,2,37.908,39.092,7.140,210,21,24,986.0195,,
T,2022-04-01 04:45:43,45.03845190,10.17837209,2,37.908,39.092,7.160,210,21,24,986.0042,,
T,2022-04-01 04:45:44,45.03839888,10.17832934,2,37.908,39.092,6.820,210,21,24,986.0190,,
T,2022-04-01 04:45:45,45.03834532,10.17828575,2,36.909,39.091,6.780,210,21,24,986.0076,,
T,2022-04-01 04:45:46,45.03829172,10.17824376,2,36.909,39.091,6.900,210,21,24,986.0264,,
T,2022-04-01 04:45:47,45.03823807,10.17820017,3,37.909,39.091,6.400,210,21,24,986.0215,,
T,2022-04-01 04:45:48,45.03818875,10.17816019,2,37.909,39.091,6.550,209,21,24,986.0415,,
T,2022-04-01 04:45:49,45.03813590,10.17811744,2,37.910,39.090,6.640,209,21,24,986.0449,,
T,2022-04-01 04:45:50,45.03808640,10.17807621,2,37.910,39.090,6.250,209,21,24,986.0083,,
T,2022-04-01 04:45:51,45.03803808,10.17803773,2,37.910,39.090,6.320,209,21,24,986.0117,,
T,2022-04-01 04:45:52,45.03798699,10.17800429,3,37.911,39.089,6.500,208,21,24,986.0176,,
T,2022-04-01 04:45:53,45.03793679,10.17796892,2,37.911,39.089,6.410,208,21,24,986.0273,,
T,2022-04-01 04:45:54,45.03788712,10.17793715,2,37.911,39.089,6.010,207,21,24,986.0552,,
T,2022-04-01 04:45:55,45.03783922,10.17790505,2,37.912,39.088,6.010,206,20,24,986.0337,,
T,2022-04-01 04:45:56,45.03779119,10.17787102,3,38.912,39.088,6.130,206,21,24,986.0415,,
T,2022-04-01 04:45:57,45.03773944,10.17783539,2,37.912,39.088,6.140,205,21,24,986.0515,,
T,2022-04-01 04:45:58,45.03769074,10.17780178,3,38.913,39.087,6.220,205,21,24,986.0269,,
T,2022-04-01 04:45:59,45.03764128,10.17776750,2,38.913,39.087,6.280,204,21,25,986.0225,,
T,2022-04-01 04:46:00,45.03759367,10.17773204,3,38.913,39.087,6.400,203,21,25,986.0315,,
T,2022-04-01 04:46:01,45.03754028,10.17770145,3,38.913,39.087,6.470,203,21,25,986.0359,,
T,2022-04-01 04:46:02,45.03748643,10.17766960,3,38.914,39.086,6.490,202,21,25,986.0515,,
T,2022-04-01 04:46:03,45.03743094,10.17763792,3,38.914,39.086,6.440,202,21,25,986.0364,,
T,2022-04-01 04:46:04,45.03737801,10.17760665,3,38.914,39.086,6.350,202,21,25,986.0115,,
T,2022-04-01 04:46:05,45.03732688,10.17757530,3,38.915,39.085,6.340,201,20,25,986.0190,,
T,2022-04-01 04:46:06,45.03727554,10.17754831,3,38.915,39.085,6.290,201,20,25,986.0264,,
T,2022-04-01 04:46:07,45.03722575,10.17752300,3,38.915,39.085,6.190,201,20,25,986.0176,,
T,2022-04-01 04:46:08,45.03717651,10.17749844,3,38.916,39.084,5.870,200,20,25,986.0691,,
T,2022-04-01 04:46:09,45.03713108,10.17747288,3,38.916,39.084,5.010,200,20,25,986.0647,,
T,2022-04-01 04:46:10,45.03709332,10.17745117,3,38.916,39.084,4.580,200,20,25,986.0906,,
T,2022-04-01 04:46:11,45.03705292,10.17743264,3,38.916,39.084,4.890,199,20,25,986.0830,,
T,2022-04-01 04:46:12,45.03700912,10.17741404,3,38.917,39.083,5.170,199,20,25,986.0510,,
T,2022-04-01 04:46:13,45.03696390,10.17739350,3,38.917,39.083,5.260,198,20,25,986.0295,,
T,2022-04-01 04:46:14,45.03691378,10.17737330,3,38.917,39.083,5.190,197,20,25,986.0078,,
T,2022-04-01 04:46:15,45.03686797,10.17735486,3,38.918,39.082,5.210,197,19,24,986.0674,,
T,2022-04-01 04:46:16,45.03682141,10.17733801,3,38.918,39.082,5.050,197,19,25,986.0598,,
T,2022-04-01 04:46:17,45.03677581,10.17732276,3,37.918,39.082,4.970,197,19,25,986.0530,,
T,2022-04-01 04:46:18,45.03673118,10.17730423,3,37.918,39.082,5.080,196,19,25,986.0469,,
T,2022-04-01 04:46:19,45.03668851,10.17728504,3,37.919,39.081,5.050,196,19,25,986.0271,,
T,2022-04-01 04:46:20,45.03664434,10.17726760,3,37.919,39.081,5.200,195,19,25,986.0288,,
T,2022-04-01 04:46:22,45.03655042,10.17723659,3,36.920,39.080,5.440,195,19,24,986.0112,,
T,2022-04-01 04:46:23,45.03650361,10.17722025,3,36.920,39.080,5.570,194,19,24,986.0427,,
T,2022-04-01 04:46:24,45.03644975,10.17719820,3,36.920,39.080,6.270,194,19,23,986.0283,,
T,2022-04-01 04:46:25,45.03639158,10.17717582,3,36.921,39.079,6.570,194,18,23,986.0540,,
T,2022-04-01 04:46:26,45.03633492,10.17715269,3,36.921,39.079,6.360,193,19,23,986.0547,,
T,2022-04-01 04:46:27,45.03628061,10.17713215,3,36.921,39.079,6.240,193,19,23,986.0479,,
T,2022-04-01 04:46:28,45.03622483,10.17711069,2,36.922,39.078,6.200,192,20,23,986.0752,,
T,2022-04-01 04:46:29,45.03617005,10.17709494,2,36.922,39.078,6.290,192,19,23,986.0500,,
T,2022-04-01 04:46:30,45.03611452,10.17707507,2,35.922,39.078,6.370,191,19,23,986.0483,,
T,2022-04-01 04:46:31,45.03605585,10.17706074,2,35.923,39.077,6.450,190,19,23,986.0371,,
T,2022-04-01 04:46:32,45.03599784,10.17704674,2,35.923,39.077,6.520,190,19,23,986.0420,,
T,2022-04-01 04:46:33,45.03593779,10.17703769,3,35.924,39.076,6.650,189,19,23,986.0195,,
T,2022-04-01 04:46:34,45.03587639,10.17703040,3,34.924,39.076,6.750,189,20,23,986.0334,,
T,2022-04-01 04:46:35,45.03581474,10.17701673,3,34.924,39.076,6.890,189,20,23,986.0339,,
T,2022-04-01 04:46:36,45.03575309,10.17700517,3,34.925,39.075,7.020,188,20,23,986.0303,,
T,2022-04-01 04:46:37,45.03568914,10.17699645,3,34.925,39.075,7.160,187,20,23,986.0269,,
T,2022-04-01 04:46:38,45.03562560,10.17698488,3,35.926,39.074,7.220,187,20,23,986.0237,,
T,2022-04-01 04:46:39,45.03556043,10.17697516,3,35.926,39.074,7.340,186,20,23,986.0325,,
T,2022-04-01 04:46:40,45.03549455,10.17696627,3,35.926,39.074,7.360,186,20,23,986.0154,,
T,2022-04-01 04:46:41,45.03542817,10.17695848,2,36.927,39.073,7.510,185,20,23,985.9893,,
T,2022-04-01 04:46:42,45.03535897,10.17695060,3,36.927,39.073,7.640,184,20,23,986.0242,,
T,2022-04-01 04:46:43,45.03529041,10.17694255,3,36.928,39.072,7.620,183,19,22,986.0024,,
T,2022-04-01 04:46:44,45.03522222,10.17693677,3,35.928,39.072,7.580,183,19,23,986.0664,,
T,2022-04-01 04:46:45,45.03515236,10.17693208,3,35.929,39.071,7.650,182,19,23,986.0242,,
T,2022-04-01 04:46:46,45.03508023,10.17692939,3,35.929,39.071,7.630,181,19,22,986.0137,,
T,2022-04-01 04:46:47,45.03501020,10.17692847,3,35.930,39.070,7.620,181,20,23,985.9949,,
T,2022-04-01 04:46:48,45.03494172,10.17692789,3,35.930,39.070,7.690,181,19,23,985.9824,,
T,2022-04-01 04:46:49,45.03487077,10.17693040,3,35.931,39.069,7.810,180,20,24,986.0164,,
T,2022-04-01 04:46:50,45.03480024,10.17693291,3,36.931,39.069,7.990,180,20,24,986.0193,,
T,2022-04-01 04:46:51,45.03472907,10.17693887,3,36.931,39.069,8.060,179,20,24,986.0225,,
T,2022-04-01 04:46:52,45.03466068,10.17693903,3,36.932,39.068,8.070,179,20,24,986.0479,,
T,2022-04-01 04:46:53,45.03458826,10.17694457,3,36.932,39.068,8.430,179,20,24,986.0562,,
T,2022-04-01 04:46:54,45.03451324,10.17694985,3,37.933,39.067,8.630,179,20,24,986.0286,,
T,2022-04-01 04:46:55,45.03443143,10.17695404,3,37.933,39.067,8.980,178,20,24,986.0352,,
T,2022-04-01 04:46:56,45.03435025,10.17695412,3,37.934,39.066,9.190,178,20,24,986.0427,,
T,2022-04-01 04:46:57,45.03426551,10.17696099,3,37.935,39.065,9.350,177,20,24,986.0588,,
T,2022-04-01 04:46:58,45.03417491,10.17696669,3,37.935,39.065,9.730,177,20,24,986.0210,,
T,2022-04-01 04:46:59,45.03408631,10.17696963,3,37.936,39.064,9.870,178,20,24,986.0083,,
T,2022-04-01 04:47:00,45.03399415,10.17697340,3,37.936,39.064,10.050,178,20,24,986.0063,,
T,2022-04-01 04:47:01,45.03390388,10.17697834,3,37.937,39.063,10.130,178,20,24,986.0105,,
T,2022-04-01 04:47:02,45.03381117,10.17698564,3,37.938,39.062,10.300,177,20,24,986.0056,,
T,2022-04-01 04:47:03,45.03371642,10.17699276,3,37.938,39.062,10.450,177,20,24,985.9880,,
T,2022-04-01 04:47:04,45.03362111,10.17700098,3,37.939,39.061,10.640,177,20,24,986.0452,,
T,2022-04-01 04:47:05,45.03352384,10.17700852,3,37.940,39.060,10.930,177,20,24,986.0615,,
T,2022-04-01 04:47:06,45.03342523,10.17701422,3,37.940,39.060,11.210,177,20,24,986.0208,,
T,2022-04-01 04:47:07,45.03332259,10.17702386,3,37.941,39.059,11.420,177,20,24,986.0117,,
T,2022-04-01 04:47:08,45.03321828,10.17703258,3,37.942,39.058,11.390,177,20,24,985.9819,,
T,2022-04-01 04:47:09,45.03311296,10.17704238,2,37.942,39.058,11.730,178,20,24,985.9917,,
T,2022-04-01 04:47:10,45.03300617,10.17704666,3,37.943,39.057,11.960,178,20,24,986.0166,,
T,2022-04-01 04:47:11,45.03290027,10.17705110,3,37.944,39.056,12.190,178,20,23,986.0139,,
T,2022-04-01 04:47:12,45.03278963,10.17706057,3,37.944,39.056,12.230,178,20,23,986.0078,,
T,2022-04-01 04:47:13,45.03268024,10.17706837,3,37.945,39.055,12.230,178,20,23,986.0144,,
T,2022-04-01 04:47:14,45.03257040,10.17707591,3,37.946,39.054,12.430,178,20,23,985.9998,,
T,2022-04-01 04:47:15,45.03245850,10.17707826,3,37.947,39.053,12.530,177,21,23,985.9912,,
T,2022-04-01 04:47:16,45.03234656,10.17708161,3,37.947,39.053,12.650,177,21,23,985.9929,,
T,2022-04-01 04:47:17,45.03223248,10.17709083,3,37.948,39.052,12.760,177,21,23,986.0095,,
T,2022-04-01 04:47:18,45.03211773,10.17709997,3,37.949,39.051,12.940,177,21,23,985.9727,,
T,2022-04-01 04:47:19,45.03200009,10.17710550,3,37.950,39.050,13.080,177,21,23,985.9663,,
T,2022-04-01 04:47:20,45.03188371,10.17710986,2,37.951,39.049,13.200,177,21,23,985.9419,,
T,2022-04-01 04:47:21,45.03176834,10.17711371,2,37.951,39.049,13.300,177,21,23,985.9395,,
T,2022-04-01 04:47:22,45.03164961,10.17712075,2,37.952,39.048,13.440,178,21,23,985.9165,,
T,2022-04-01 04:47:23,45.03152970,10.17712838,2,37.953,39.047,13.360,178,21,23,985.8977,,
T,2022-04-01 04:47:24,45.03140967,10.17713609,2,38.954,39.046,13.200,178,21,23,985.9229,,
T,2022-04-01 04:47:25,45.03129329,10.17714305,2,37.955,39.045,13.190,178,21,23,985.9351,,
T,2022-04-01 04:47:26,45.03117657,10.17715042,2,37.955,39.045,13.220,178,21,23,985.9231,,
T,2022-04-01 04:47:27,45.03105495,10.17716032,2,38.956,39.044,13.240,177,21,23,985.9326,,
T,2022-04-01 04:47:28,45.03093312,10.17716601,2,38.957,39.043,13.270,177,21,23,985.9556,,
T,2022-04-01 04:47:29,45.03081263,10.17716937,2,38.958,39.042,13.260,177,21,23,985.9395,,
T,2022-04-01 04:47:30,45.03069164,10.17717658,2,38.959,39.041,13.390,177,21,23,985.9734,,
T,2022-04-01 04:47:31,45.03057077,10.17718596,2,38.959,39.041,13.440,177,21,23,985.9502,,
T,2022-04-01 04:47:32,45.03044969,10.17719476,2,38.960,39.040,13.500,177,21,23,985.9502,,
T,2022-04-01 04:47:33,45.03032962,10.17720491,2,38.961,39.039,13.570,177,21,23,985.9404,,
T,2022-04-01 04:47:34,45.03020658,10.17721438,2,38.962,39.038,13.580,177,21,23,985.9607,,
T,2022-04-01 04:47:35,45.03008240,10.17722092,2,38.963,39.037,13.650,177,21,23,985.9934,,
T,2022-04-01 04:47:36,45.02996472,10.17722435,2,38.963,39.037,13.660,178,21,23,985.9683,,
T,2022-04-01 04:47:37,45.02984205,10.17723005,2,38.964,39.036,13.540,177,21,23,985.9670,,
T,2022-04-01 04:47:38,45.02971871,10.17724145,2,38.965,39.035,13.400,177,21,23,985.9700,,
T,2022-04-01 04:47:39,45.02959985,10.17724941,2,38.966,39.034,13.450,177,21,23,985.9343,,
T,2022-04-01 04:47:40,45.02947723,10.17725738,2,38.967,39.033,13.470,177,21,23,985.9490,,
T,2022-04-01 04:47:41,45.02935783,10.17726132,2,38.967,39.033,13.500,177,21,23,985.9573,,
T,2022-04-01 04:47:42,45.02923759,10.17727188,3,38.968,39.032,13.460,177,21,23,985.9690,,
T,2022-04-01 04:47:43,45.02911609,10.17728294,3,38.969,39.031,13.360,177,21,23,985.9482,,
T,2022-04-01 04:47:44,45.02899925,10.17729225,3,38.970,39.030,13.250,177,21,23,985.9587,,
T,2022-04-01 04:47:45,45.02888018,10.17730423,3,38.971,39.029,13.170,177,21,23,985.9675,,
T,2022-04-01 04:47:46,45.02876263,10.17731521,3,38.971,39.029,13.140,177,21,23,985.9392,,
T,2022-04-01 04:47:47,45.02864264,10.17732368,3,38.972,39.028,13.110,177,21,23,985.9407,,
T,2022-04-01 04:47:48,45.02852349,10.17732971,3,38.973,39.027,13.190,177,21,23,985.9526,,
T,2022-04-01 04:47:49,45.02840292,10.17733734,3,38.974,39.026,13.190,177,21,23,985.9333,,
T,2022-04-01 04:47:50,45.02828234,10.17734421,2,38.975,39.025,13.230,177,21,23,985.9790,,
T,2022-04-01 04:47:51,45.02816315,10.17735503,3,38.976,39.024,13.140,177,21,23,985.9480,,
T,2022-04-01 04:47:52,45.02804191,10.17736475,3,38.976,39.024,13.090,177,21,23,985.9487,,
T,2022-04-01 04:47:53,45.02792687,10.17737581,3,38.977,39.023,13.100,177,21,23,985.9304,,
T,2022-04-01 04:47:54,45.02780747,10.17738411,3,38.978,39.022,13.080,177,21,23,985.9468,,
