type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,barometric_pressure(hPa),name,desc
T,2022-04-01 04:30:15,45.12407652,10.06770507,3,52,39661,21130,93,22,25,984,,
T,2022-04-01 04:30:16,45.12406772,10.06797329,3,52,39661,21070,93,22,25,984,,
T,2022-04-01 04:30:17,45.12405690,10.06823899,3,52,39661,21180,93,22,25,984,,
T,2022-04-01 04:30:18,45.12404425,10.06850822,2,52,39661,21230,94,22,25,984,,
T,2022-04-01 04:30:19,45.12403083,10.06877560,2,52,39661,21290,95,22,25,984,,
T,2022-04-01 04:30:20,45.12401516,10.06904558,2,52,39661,21340,95,22,25,984,,
T,2022-04-01 04:30:21,45.12399613,10.06932026,3,52,39661,21450,97,22,25,984,,
T,2022-04-01 04:30:22,45.12397040,10.06959133,3,52,39661,21590,99,22,25,984,,
T,2022-04-01 04:30:23,45.12393528,10.06985871,3,52,39660,21530,101,21,25,984,,
T,2022-04-01 04:30:24,45.12389752,10.07013020,3,52,39660,21710,102,22,24,984,,
T,2022-04-01 04:30:25,45.12385519,10.07040261,3,52,39660,21500,103,22,24,984,,
T,2022-04-01 04:30:26,45.12380846,10.07066916,3,52,39660,21080,104,22,24,984,,
T,2022-04-01 04:30:27,45.12376173,10.07092246,3,52,39659,20440,105,22,24,984,,
T,2022-04-01 04:30:28,45.12371601,10.07117383,3,52,39659,19990,105,22,24,984,,
T,2022-04-01 04:30:29,45.12366953,10.07141976,3,52,39659,19870,105,21,23,984,,
T,2022-04-01 04:30:30,45.12362096,10.07166493,3,52,39659,19800,105,22,24,984,,
T,2022-04-01 04:30:31,45.12357666,10.07190943,3,52,39658,19790,105,22,24,984,,
T,2022-04-01 04:30:32,45.12353366,10.07215234,3,52,39658,19810,105,22,24,984,,
T,2022-04-01 04:30:33,45.12348987,10.07239491,3,52,39658,19840,104,22,24,984,,
T,2022-04-01 04:30:34,45.12344385,10.07264066,3,52,39658,19840,104,21,24,984,,
T,2022-04-01 04:30:35,45.12339762,10.07288483,3,52,39657,19740,105,21,24,984,,
T,2022-04-01 04:30:36,45.12335198,10.07312438,2,52,39657,19620,105,22,24,984,,
T,2022-04-01 04:30:37,45.12330517,10.07336461,2,52,39657,19470,105,22,24,984,,
T,2022-04-01 04:30:38,45.12325844,10.07359838,2,52,39657,19360,105,22,24,984,,
T,2022-04-01 04:30:39,45.12321289,10.07383064,2,52,39656,19230,105,22,24,984,,
T,2022-04-01 04:30:40,45.12316557,10.07406509,3,52,39656,19140,105,22,24,984,,
T,2022-04-01 04:30:41,45.12312031,10.07429626,3,52,39656,19000,105,22,24,984,,
T,2022-04-01 04:30:42,45.12307488,10.07452768,3,52,39656,18730,105,22,24,984,,
T,2022-04-01 04:30:43,45.12303138,10.07475693,3,52,39655,18440,104,22,24,984,,
T,2022-04-01 04:30:44,45.12298917,10.07498307,2,52,39655,18310,104,22,24,984,,
T,2022-04-01 04:30:45,45.12295053,10.07520511,2,52,39655,18260,105,22,24,984,,
T,2022-04-01 04:30:46,45.12290632,10.07542698,3,52,39655,18190,106,22,24,984,,
T,2022-04-01 04:30:47,45.12286487,10.07564818,3,52,39654,17860,105,22,24,984,,
T,2022-04-01 04:30:48,45.12282439,10.07586569,3,52,39654,17590,105,22,24,984,,
T,2022-04-01 04:30:49,45.12278352,10.07607792,3,52,39654,17230,105,22,24,984,,
T,2022-04-01 04:30:50,45.12274396,10.07628260,3,52,39654,16690,105,22,24,984,,
T,2022-04-01 04:30:51,45.12270633,10.07648536,3,52,39654,16320,104,22,24,984,,
T,2022-04-01 04:30:52,45.12267037,10.07668007,3,52,39653,15310,104,22,24,984,,
T,2022-04-01 04:30:53,45.12263990,10.07685743,3,52,39653,14000,104,22,24,984,,
T,2022-04-01 04:30:54,45.12261035,10.07702080,3,52,39653,12630,104,22,24,984,,
T,2022-04-01 04:30:55,45.12258056,10.07717259,3,52,39653,11840,104,22,25,984,,
T,2022-04-01 04:30:56,45.12255554,10.07732539,3,52,39653,12500,103,22,25,984,,
T,2022-04-01 04:30:57,45.12253043,10.07748717,3,52,39653,13480,103,22,25,984,,
T,2022-04-01 04:30:58,45.12249703,10.07765832,3,52,39652,14430,105,22,25,984,,
T,2022-04-01 04:30:59,45.12245927,10.07784164,3,52,39652,15270,106,22,25,984,,
T,2022-04-01 04:31:00,45.12242193,10.07802553,3,52,39652,15390,106,22,25,984,,
T,2022-04-01 04:31:01,45.12238786,10.07821589,3,52,39652,15900,105,22,25,984,,
T,2022-04-01 04:31:02,45.12234850,10.07841093,3,52,39651,16640,105,22,25,984,,
T,2022-04-01 04:31:03,45.12230496,10.07861746,3,52,39651,17250,106,22,25,984,,
T,2022-04-01 04:31:04,45.12226318,10.07883162,3,52,39651,17790,107,22,25,984,,
T,2022-04-01 04:31:05,45.12221904,10.07905265,3,52,39651,18320,106,22,25,984,,
T,2022-04-01 04:31:06,45.12217286,10.07927997,3,52,39650,18890,105,22,25,984,,
T,2022-04-01 04:31:07,45.12212747,10.07951860,3,52,39650,19410,105,22,25,984,,
T,2022-04-01 04:31:08,45.12208414,10.07976050,3,52,39650,19870,105,22,25,984,,
T,2022-04-01 04:31:09,45.12203967,10.08000752,3,52,39650,20410,105,22,25,984,,
T,2022-04-01 04:31:10,45.12199039,10.08026216,3,52,39649,20850,105,22,25,984,,
T,2022-04-01 04:31:11,45.12194282,10.08051890,3,52,39649,21190,105,22,25,984,,
T,2022-04-01 04:31:12,45.12189249,10.08078100,3,52,39649,21390,105,22,25,984,,
T,2022-04-01 04:31:13,45.12184400,10.08104679,3,52,39649,21610,105,22,25,984,,
T,2022-04-01 04:31:14,45.12179459,10.08130822,3,52,39648,21310,105,22,25,984,,
T,2022-04-01 04:31:15,45.12174333,10.08156890,3,52,39648,21400,106,22,25,984,,
T,2022-04-01 04:31:16,45.12169212,10.08183352,3,52,39648,21570,105,21,25,984,,
T,2022-04-01 04:31:17,45.12164011,10.08209813,2,52,39647,21710,105,21,25,984,,
T,2022-04-01 04:31:18,45.12158847,10.08236392,2,52,39647,21830,105,22,25,984,,
T,2022-04-01 04:31:19,45.12153579,10.08263164,3,52,39647,21890,105,22,25,984,,
T,2022-04-01 04:31:20,45.12148265,10.08290707,3,52,39647,22030,105,22,25,984,,
T,2022-04-01 04:31:21,45.12143303,10.08318149,2,52,39646,22170,105,22,25,984,,
T,2022-04-01 04:31:22,45.12138274,10.08345592,2,52,39646,22210,105,22,25,984,,
T,2022-04-01 04:31:23,45.12133144,10.08372934,2,52,39646,22340,105,21,25,984,,
T,2022-04-01 04:31:24,45.12128006,10.08400602,2,52,39645,22410,105,21,25,984,,
T,2022-04-01 04:31:25,45.12122768,10.08428564,2,52,39645,22440,105,21,25,984,,
T,2022-04-01 04:31:26,45.12117558,10.08456015,3,52,39645,22430,105,21,25,984,,
T,2022-04-01 04:31:27,45.12112248,10.08483809,3,52,39644,22450,105,21,25,984,,
T,2022-04-01 04:31:28,45.12106947,10.08511889,2,52,39644,22470,105,22,25,984,,
T,2022-04-01 04:31:29,45.12101716,10.08539541,3,52,39644,22500,105,22,25,984,,
T,2022-04-01 04:31:30,45.12096415,10.08567000,2,52,39643,22560,105,22,25,984,,
T,2022-04-01 04:31:31,45.12091101,10.08594610,3,52,39643,22600,105,21,24,984,,
T,2022-04-01 04:31:32,45.12085686,10.08622304,3,52,39643,22640,105,21,25,984,,
T,2022-04-01 04:31:33,45.12080313,10.08650207,3,52,39643,22720,105,21,25,984,,
T,2022-04-01 04:31:34,45.12075016,10.08678161,3,52,39642,22840,105,22,25,984,,
T,2022-04-01 04:31:35,45.12069735,10.08706525,3,52,39642,22880,105,22,25,984,,
T,2022-04-01 04:31:36,45.12064245,10.08734831,3,52,39642,22960,105,22,25,984,,
T,2022-04-01 04:31:37,45.12058893,10.08762935,3,52,39641,23090,105,22,25,984,,
T,2022-04-01 04:31:38,45.12053579,10.08791182,3,52,39641,23150,106,22,25,984,,
T,2022-04-01 04:31:39,45.12048014,10.08819622,3,52,39641,23230,105,22,25,984,,
T,2022-04-01 04:31:40,45.12042750,10.08848489,3,52,39640,23380,105,22,25,984,,
T,2022-04-01 04:31:41,45.12037498,10.08877197,3,52,39640,23270,105,22,25,984,,
T,2022-04-01 04:31:42,45.12032247,10.08905662,3,52,39640,23290,105,22,25,984,,
T,2022-04-01 04:31:43,45.12027038,10.08934052,3,52,39639,23260,105,21,24,984,,
T,2022-04-01 04:31:44,45.12021330,10.08962173,3,52,39639,23290,106,22,25,984,,
T,2022-04-01 04:31:45,45.12015705,10.08990646,3,52,39639,23320,106,22,25,984,,
T,2022-04-01 04:31:46,45.12010316,10.09019488,3,52,39638,23340,106,22,25,984,,
T,2022-04-01 04:31:47,45.12004641,10.09048347,3,52,39638,23350,105,22,25,984,,
T,2022-04-01 04:31:48,45.11999193,10.09077106,3,52,39638,23410,103,22,25,984,,
T,2022-04-01 04:31:49,45.11994059,10.09106275,3,52,39637,23480,102,21,24,984,,
T,2022-04-01 04:31:50,45.11989520,10.09135494,3,52,39637,23550,102,22,25,984,,
T,2022-04-01 04:31:51,45.11985082,10.09164873,3,52,39637,23720,102,22,25,984,,
T,2022-04-01 04:31:52,45.11980640,10.09194536,3,52,39637,23720,102,22,25,984,,
T,2022-04-01 04:31:53,45.11976365,10.09223630,3,52,39636,23800,101,22,25,984,,
T,2022-04-01 04:31:54,45.11972166,10.09253159,3,52,39636,23890,101,22,25,984,,
T,2022-04-01 04:31:55,45.11968105,10.09282068,3,52,39636,23930,101,22,25,984,,
T,2022-04-01 04:31:56,45.11964366,10.09311405,2,52,39636,23970,101,21,25,984,,
T,2022-04-01 04:31:57,45.11960389,10.09341077,3,52,39635,24090,101,22,25,984,,
T,2022-04-01 04:31:58,45.11956043,10.09371034,3,52,39635,24050,101,22,25,984,,
T,2022-04-01 04:31:59,45.11952221,10.09401175,3,52,39635,23850,101,22,25,984,,
T,2022-04-01 04:32:00,45.11948252,10.09430721,3,52,39635,23660,101,21,25,984,,
T,2022-04-01 04:32:01,45.11944212,10.09460066,3,52,39634,23310,100,21,25,984,,
T,2022-04-01 04:32:02,45.11940327,10.09489303,3,52,39634,23120,100,21,25,984,,
T,2022-04-01 04:32:03,45.11936429,10.09517977,3,52,39634,22990,100,21,25,984,,
T,2022-04-01 04:32:04,45.11932783,10.09546517,3,52,39634,22870,100,22,25,984,,
T,2022-04-01 04:32:05,45.11929234,10.09575561,3,52,39633,22920,100,22,25,984,,
T,2022-04-01 04:32:06,45.11925814,10.09604386,3,52,39633,22800,100,21,25,984,,
T,2022-04-01 04:32:07,45.11922210,10.09633027,3,52,39633,22860,100,22,25,984,,
T,2022-04-01 04:32:08,45.11918614,10.09662045,3,52,39633,22770,100,22,25,984,,
T,2022-04-01 04:32:09,45.11914754,10.09690728,3,52,39633,22830,101,21,25,984,,
T,2022-04-01 04:32:10,45.11911011,10.09719344,3,52,39632,22790,101,21,25,984,,
T,2022-04-01 04:32:11,45.11907302,10.09747918,3,52,39632,22840,100,22,25,984,,
T,2022-04-01 04:32:12,45.11903794,10.09776575,3,52,39632,22900,100,22,25,984,,
T,2022-04-01 04:32:13,45.11900475,10.09804890,3,52,39632,22970,100,22,25,984,,
T,2022-04-01 04:32:14,45.11896699,10.09833229,3,52,39631,23030,100,22,25,984,,
T,2022-04-01 04:32:15,45.11893162,10.09861752,3,52,39631,23070,100,22,25,984,,
T,2022-04-01 04:32:16,45.11889285,10.09890829,3,52,39631,23150,101,21,24,984,,
T,2022-04-01 04:32:17,45.11885384,10.09919537,3,52,39631,23120,100,21,25,984,,
T,2022-04-01 04:32:18,45.11881616,10.09948421,3,52,39631,23100,100,21,26,984,,
T,2022-04-01 04:32:19,45.11878276,10.09977414,3,52,39630,23120,100,21,25,984,,
T,2022-04-01 04:32:20,45.11874449,10.10006248,3,52,39630,23080,100,22,25,984,,
T,2022-04-01 04:32:21,45.11870757,10.10035191,3,52,39630,23190,100,22,25,984,,
T,2022-04-01 04:32:22,45.11866922,10.10064662,3,52,39630,23290,101,22,25,984,,
T,2022-04-01 04:32:23,45.11863075,10.10093856,3,52,39629,23320,101,22,25,984,,
T,2022-04-01 04:32:24,45.11859308,10.10122991,3,52,39629,23370,101,22,25,984,,
T,2022-04-01 04:32:25,45.11855263,10.10152076,2,52,39629,23260,101,22,25,984,,
T,2022-04-01 04:32:26,45.11851366,10.10181363,2,52,39629,23200,101,22,25,984,,
T,2022-04-01 04:32:27,45.11847422,10.10210272,3,52,39628,23150,101,21,25,984,,
T,2022-04-01 04:32:28,45.11843642,10.10238946,2,52,39628,23060,100,22,25,984,,
T,2022-04-01 04:32:29,45.11840058,10.10267504,2,52,39628,22880,100,22,25,984,,
T,2022-04-01 04:32:30,45.11836852,10.10295868,2,52,39628,22680,100,22,25,984,,
T,2022-04-01 04:32:31,45.11833726,10.10324140,2,52,39628,22600,99,22,25,984,,
T,2022-04-01 04:32:32,45.11830247,10.10352588,3,52,39627,22450,100,22,25,984,,
T,2022-04-01 04:32:33,45.11826413,10.10380601,3,52,39627,22430,100,22,25,984,,
T,2022-04-01 04:32:34,45.11822545,10.10408278,3,52,39627,22190,101,22,25,984,,
T,2022-04-01 04:32:35,45.11818991,10.10435569,3,52,39627,21780,101,22,25,984,,
T,2022-04-01 04:32:36,45.11815160,10.10463171,3,52,39626,21700,101,22,25,984,,
T,2022-04-01 04:32:37,45.11811853,10.10490445,3,52,39626,21690,101,22,25,984,,
T,2022-04-01 04:32:38,45.11808153,10.10517645,2,52,39626,21810,101,22,25,984,,
T,2022-04-01 04:32:39,45.11804557,10.10544802,3,52,39626,21840,101,22,25,984,,
T,2022-04-01 04:32:40,45.11801141,10.10571850,3,52,39626,21790,100,22,25,984,,
T,2022-04-01 04:32:41,45.11797952,10.10598974,3,52,39625,21760,99,22,25,984,,
T,2022-04-01 04:32:42,45.11794708,10.10626526,3,52,39625,21740,99,21,24,984,,
T,2022-04-01 04:32:43,45.11791301,10.10653851,3,52,39625,21570,100,22,25,984,,
T,2022-04-01 04:32:44,45.11787852,10.10680773,3,52,39625,21490,99,22,25,984,,
T,2022-04-01 04:32:45,45.11784633,10.10707755,2,52,39624,21470,99,22,25,984,,
T,2022-04-01 04:32:46,45.11781800,10.10734602,2,52,39624,21450,99,22,25,984,,
T,2022-04-01 04:32:47,45.11778875,10.10761390,2,52,39624,21450,99,22,25,984,,
T,2022-04-01 04:32:48,45.11776226,10.10788070,2,52,39624,21350,98,22,25,984,,
T,2022-04-01 04:32:49,45.11773846,10.10814607,2,52,39624,21260,98,22,25,984,,
T,2022-04-01 04:32:50,45.11771662,10.10841446,2,52,39624,21260,97,22,25,984,,
T,2022-04-01 04:32:51,45.11769713,10.10868385,2,52,39623,21350,96,22,25,984,,
T,2022-04-01 04:32:52,45.11768129,10.10895442,2,52,39623,21390,94,22,25,984,,
T,2022-04-01 04:32:53,45.11767253,10.10922876,2,52,39623,21440,92,22,25,984,,
T,2022-04-01 04:32:54,45.11766423,10.10950075,2,52,39623,21610,93,22,25,984,,
T,2022-04-01 04:32:55,45.11765372,10.10977987,2,52,39623,21690,93,22,25,984,,
T,2022-04-01 04:32:56,45.11764399,10.11005589,2,52,39623,21740,93,22,25,984,,
T,2022-04-01 04:32:57,45.11763364,10.11033249,3,52,39623,21760,94,22,25,984,,
T,2022-04-01 04:32:58,45.11761939,10.11060650,3,52,39623,21800,93,22,25,984,,
T,2022-04-01 04:32:59,45.11760971,10.11088385,3,52,39623,21850,92,22,25,984,,
T,2022-04-01 04:33:00,45.11759995,10.11116289,3,52,39623,21910,93,22,25,984,,
T,2022-04-01 04:33:01,45.11759253,10.11143991,3,52,39623,21950,93,22,25,984,,
T,2022-04-01 04:33:02,45.11758146,10.11171953,2,52,39623,21990,93,22,25,984,,
T,2022-04-01 04:33:03,45.11756948,10.11199580,2,52,39623,22050,94,22,25,984,,
T,2022-04-01 04:33:04,45.11755833,10.11227273,2,52,39622,22110,94,22,25,984,,
T,2022-04-01 04:33:05,45.11754446,10.11255696,2,52,39622,22120,93,22,25,984,,
T,2022-04-01 04:33:06,45.11753335,10.11284078,3,52,39622,22190,92,22,25,984,,
T,2022-04-01 04:33:07,45.11752430,10.11312484,2,52,39622,22240,93,22,25,984,,
T,2022-04-01 04:33:08,45.11751529,10.11340781,2,52,39622,22320,93,22,25,984,,
T,2022-04-01 04:33:09,45.11750259,10.11369020,3,52,39622,22330,93,22,25,984,,
T,2022-04-01 04:33:10,45.11749094,10.11397158,2,52,39622,22180,93,22,25,984,,
T,2022-04-01 04:33:11,45.11748101,10.11425162,2,52,39622,21950,93,22,25,984,,
T,2022-04-01 04:33:12,45.11747019,10.11453325,2,52,39622,21880,93,22,25,984,,
T,2022-04-01 04:33:13,45.11746336,10.11480818,3,52,39622,21810,93,22,25,984,,
T,2022-04-01 04:33:14,45.11745645,10.11508545,2,52,39622,21740,92,22,25,984,,
T,2022-04-01 04:33:15,45.11744752,10.11535811,2,52,39622,21600,93,22,25,984,,
T,2022-04-01 04:33:16,45.11744061,10.11563036,3,52,39622,21500,93,22,25,984,,
T,2022-04-01 04:33:17,45.11742967,10.11589715,3,52,39622,21420,93,22,25,984,,
T,2022-04-01 04:33:18,45.11742011,10.11616747,3,52,39621,21120,93,22,25,984,,
T,2022-04-01 04:33:19,45.11740917,10.11643670,2,52,39621,20810,94,22,25,984,,
T,2022-04-01 04:33:20,45.11739677,10.11670341,2,52,39621,20530,94,22,25,984,,
T,2022-04-01 04:33:21,45.11738332,10.11696568,3,52,39621,20370,95,22,25,984,,
T,2022-04-01 04:33:22,45.11737204,10.11722267,3,52,39621,20020,93,21,25,984,,
T,2022-04-01 04:33:23,45.11736311,10.11747521,3,52,39621,19750,93,21,25,984,,
T,2022-04-01 04:33:24,45.11735503,10.11772726,3,52,39621,19540,93,21,25,984,,
T,2022-04-01 04:33:25,45.11734786,10.11797318,3,52,39621,19330,92,22,25,984,,
T,2022-04-01 04:33:26,45.11734308,10.11821684,3,52,39621,19260,92,22,25,984,,
T,2022-04-01 04:33:27,45.11733650,10.11846201,3,52,39621,19270,92,22,25,984,,
T,2022-04-01 04:33:28,45.11732720,10.11870970,3,52,39621,19450,93,22,25,984,,
T,2022-04-01 04:33:29,45.11731676,10.11896099,3,52,39621,19690,93,22,25,984,,
T,2022-04-01 04:33:30,45.11730687,10.11920784,3,52,39621,19580,93,21,25,984,,
T,2022-04-01 04:33:31,45.11729698,10.11945125,3,52,39621,19560,93,22,25,984,,
T,2022-04-01 04:33:32,45.11729204,10.11970287,3,52,39620,19850,93,22,25,984,,
T,2022-04-01 04:33:33,45.11728152,10.11995500,3,52,39620,19930,93,22,25,984,,
T,2022-04-01 04:33:34,45.11727117,10.12020679,3,52,39620,20150,93,22,25,984,,
T,2022-04-01 04:33:35,45.11726148,10.12046428,3,52,39620,20400,93,22,25,984,,
T,2022-04-01 04:33:36,45.11724946,10.12072354,3,52,39620,20620,93,22,25,984,,
T,2022-04-01 04:33:37,45.11723764,10.12098706,3,52,39620,20890,93,21,25,984,,
T,2022-04-01 04:33:38,45.11722414,10.12125679,3,52,39620,21190,93,21,25,984,,
T,2022-04-01 04:33:39,45.11721098,10.12152552,3,52,39620,21410,93,21,25,984,,
T,2022-04-01 04:33:40,45.11719661,10.12179960,3,52,39620,21680,93,21,25,984,,
T,2022-04-01 04:33:41,45.11718580,10.12207529,3,52,39620,21800,93,21,25,984,,
T,2022-04-01 04:33:42,45.11717666,10.12235155,3,52,39620,21950,93,21,25,984,,
T,2022-04-01 04:33:43,45.11716769,10.12262816,3,52,39620,22040,93,21,25,984,,
T,2022-04-01 04:33:44,45.11715512,10.12290861,3,52,39619,22190,93,21,25,984,,
T,2022-04-01 04:33:45,45.11714791,10.12319067,3,52,39619,22340,93,21,25,984,,
T,2022-04-01 04:33:46,45.11713559,10.12347884,3,52,39619,22510,93,21,25,984,,
T,2022-04-01 04:33:47,45.11712561,10.12376608,3,52,39619,22610,93,21,25,984,,
T,2022-04-01 04:33:48,45.11711610,10.12405610,3,52,39619,22720,94,21,25,984,,
T,2022-04-01 04:33:49,45.11710478,10.12434578,3,52,39619,22850,93,21,25,984,,
T,2022-04-01 04:33:50,45.11709188,10.12463713,3,52,39619,22960,93,21,25,984,,
T,2022-04-01 04:33:51,45.11708136,10.12492907,3,52,39619,23050,93,21,25,984,,
T,2022-04-01 04:33:52,45.11706971,10.12522445,3,52,39619,23150,93,21,25,984,,
T,2022-04-01 04:33:53,45.11705684,10.12552050,3,52,39619,23210,93,21,25,984,,
T,2022-04-01 04:33:54,45.11704540,10.12581487,3,52,39619,23310,93,21,25,984,,
T,2022-04-01 04:33:55,45.11703480,10.12611310,3,52,39619,23370,93,21,24,984,,
T,2022-04-01 04:33:56,45.11702620,10.12641267,3,52,39618,23430,93,21,24,984,,
T,2022-04-01 04:33:57,45.11701564,10.12671190,3,52,39618,23490,93,21,24,984,,
T,2022-04-01 04:33:58,45.11700651,10.12701122,3,52,39618,23530,92,21,24,984,,
T,2022-04-01 04:33:59,45.11699989,10.12730794,3,52,39618,23620,92,21,24,984,,
T,2022-04-01 04:34:00,45.11699255,10.12761011,3,52,39618,23700,92,21,24,984,,
T,2022-04-01 04:34:01,45.11697939,10.12791429,3,52,39618,23750,93,21,24,984,,
T,2022-04-01 04:34:02,45.11696761,10.12821201,3,52,39618,23770,93,21,24,984,,
T,2022-04-01 04:34:03,45.11695953,10.12851426,3,52,39618,23850,93,21,24,984,,
T,2022-04-01 04:34:04,45.11694955,10.12881744,3,52,39618,23860,93,21,24,984,,
T,2022-04-01 04:34:05,45.11693920,10.12912153,3,52,39618,23960,93,21,24,984,,
T,2022-04-01 04:34:06,45.11692885,10.12942580,3,52,39618,24050,93,21,24,984,,
T,2022-04-01 04:34:07,45.11691686,10.12973023,3,52,39618,24080,93,21,24,984,,
T,2022-04-01 04:34:08,45.11690454,10.13003751,3,52,39617,24140,93,21,24,984,,
T,2022-04-01 04:34:09,45.11689570,10.13034646,3,52,39617,24050,92,21,24,984,,
T,2022-04-01 04:34:10,45.11688610,10.13064897,3,52,39617,23620,93,21,24,984,,
T,2022-04-01 04:34:11,45.11687717,10.13094460,3,52,39617,22670,93,21,24,984,,
T,2022-04-01 04:34:12,45.11686674,10.13122480,3,52,39617,21390,93,21,24,984,,
T,2022-04-01 04:34:13,45.11686033,10.13148699,3,52,39617,20210,92,21,24,984,,
T,2022-04-01 04:34:14,45.11685446,10.13173610,3,52,39617,18960,93,21,24,984,,
T,2022-04-01 04:34:15,45.11685035,10.13197515,3,52,39617,18140,93,21,24,984,,
T,2022-04-01 04:34:16,45.11684298,10.13220037,3,52,39617,17540,93,21,24,984,,
T,2022-04-01 04:34:17,45.11683686,10.13242082,3,52,39617,17160,93,21,24,984,,
T,2022-04-01 04:34:18,45.11683128,10.13263640,3,52,39617,16890,93,21,24,984,,
T,2022-04-01 04:34:19,45.11682366,10.13285441,3,52,39617,16890,93,21,24,984,,
T,2022-04-01 04:34:20,45.11681347,10.13306631,3,52,39617,16830,93,21,24,984,,
T,2022-04-01 04:34:21,45.11680517,10.13327661,3,52,39617,16830,93,21,24,984,,
T,2022-04-01 04:34:22,45.11679566,10.13349127,2,52,39617,16800,93,21,24,984,,
T,2022-04-01 04:34:23,45.11678644,10.13370241,2,52,39617,16800,93,21,24,984,,
T,2022-04-01 04:34:24,45.11677571,10.13392168,2,52,39616,16850,93,21,24,984,,
T,2022-04-01 04:34:25,45.11676842,10.13413542,3,52,39616,16930,93,21,24,984,,
T,2022-04-01 04:34:26,45.11675882,10.13435201,2,52,39616,17010,93,21,24,984,,
T,2022-04-01 04:34:27,45.11675216,10.13456801,2,52,39616,17090,93,21,24,984,,
T,2022-04-01 04:34:28,45.11674369,10.13478820,3,52,39616,17110,93,21,24,984,,
T,2022-04-01 04:34:29,45.11673259,10.13500303,2,52,39616,17090,93,21,24,984,,
T,2022-04-01 04:34:30,45.11672366,10.13521928,2,52,39616,17100,93,21,24,984,,
T,2022-04-01 04:34:31,45.11671561,10.13543730,2,52,39616,17190,92,21,24,984,,
T,2022-04-01 04:34:32,45.11670933,10.13565464,2,52,39616,17320,92,21,24,984,,
T,2022-04-01 04:34:33,45.11670526,10.13587860,2,52,39616,17400,92,20,24,984,,
T,2022-04-01 04:34:34,45.11669717,10.13610307,2,52,39616,17580,92,21,24,984,,
T,2022-04-01 04:34:35,45.11669101,10.13632997,3,52,39616,17660,93,21,24,984,,
T,2022-04-01 04:34:36,45.11668301,10.13655125,3,52,39616,17670,93,21,24,984,,
T,2022-04-01 04:34:37,45.11667467,10.13677354,2,52,39616,17490,93,20,24,984,,
T,2022-04-01 04:34:38,45.11666549,10.13699315,2,52,39616,17350,93,20,23,984,,
T,2022-04-01 04:34:39,45.11665891,10.13721166,2,52,39616,17230,93,20,23,984,,
T,2022-04-01 04:34:40,45.11665212,10.13742884,2,52,39615,17110,92,20,23,984,,
T,2022-04-01 04:34:41,45.11664449,10.13764819,2,52,39615,17050,92,20,22,984,,
T,2022-04-01 04:34:42,45.11663728,10.13786537,2,52,39615,16990,93,20,22,984,,
T,2022-04-01 04:34:43,45.11662970,10.13808514,3,52,39615,17010,94,20,22,984,,
T,2022-04-01 04:34:44,45.11661503,10.13830047,3,52,39615,17120,97,21,23,984,,
T,2022-04-01 04:34:45,45.11658787,10.13851505,3,52,39615,17280,101,21,23,984,,
T,2022-04-01 04:34:46,45.11655401,10.13872929,3,52,39615,17290,104,21,23,984,,
T,2022-04-01 04:34:47,45.11651223,10.13893632,3,52,39615,17320,106,21,23,984,,
T,2022-04-01 04:34:48,45.11646491,10.13913908,3,52,39614,17460,108,21,23,984,,
T,2022-04-01 04:34:49,45.11641349,10.13934771,3,52,39614,17420,109,21,23,984,,
T,2022-04-01 04:34:50,45.11635636,10.13955910,3,52,39613,17500,110,22,24,984,,
